job_id,experiment_name,model_name,epoch,step,batch_size,num_workers,cpus_per_task,loss,top1,top5,data_time_sec,compute_time_sec,step_time_sec,samples_per_sec,torch_mem_allocated_mb,torch_mem_reserved_mb,torch_max_mem_allocated_mb,torch_max_mem_reserved_mb
1145,custom,resnet34,1,40,128,4,4,4.602212,1.5625,7.03125,0.000215,0.068534,0.068749,1861.8448,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,41,128,4,4,4.533063,1.5625,8.59375,0.000199,0.068904,0.069103,1852.319,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,42,128,4,4,4.495337,3.90625,10.15625,0.000452,0.068584,0.069036,1854.0963,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,43,128,4,4,4.675758,1.5625,7.03125,0.00031,0.07083,0.07114,1799.2811,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,44,128,4,4,4.593128,4.6875,14.0625,0.000449,0.06875,0.069199,1849.7395,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,45,128,4,4,4.497909,3.125,7.8125,0.000989,0.068881,0.06987,1831.97,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,46,128,4,4,4.528522,3.125,7.8125,0.000655,0.068717,0.069372,1845.1299,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,47,128,4,4,4.466815,4.6875,15.625,0.000235,0.068391,0.068626,1865.1915,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,48,128,4,4,4.552089,1.5625,3.90625,0.00036,0.068495,0.068855,1858.9703,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,49,128,4,4,4.493721,3.90625,12.5,0.000545,0.069011,0.069555,1840.2576,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,50,128,4,4,4.647562,2.34375,5.46875,0.000144,0.068668,0.068812,1860.144,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,51,128,4,4,4.611132,0.0,3.90625,0.000306,0.069343,0.069649,1837.7851,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,52,128,4,4,4.514438,1.5625,7.8125,0.000286,0.068565,0.068851,1859.0839,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,53,128,4,4,4.540257,4.6875,16.40625,0.000646,0.069041,0.069687,1836.7881,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,54,128,4,4,4.589115,0.0,4.6875,0.000409,0.068751,0.06916,1850.7885,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,55,128,4,4,4.466401,3.125,10.15625,0.000301,0.069879,0.07018,1823.8826,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,56,128,4,4,4.557821,3.125,10.15625,0.00019,0.068632,0.068823,1859.8487,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,57,128,4,4,4.416498,2.34375,14.84375,0.000183,0.068942,0.069125,1851.7277,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,58,128,4,4,4.430559,3.125,10.15625,0.000523,0.068564,0.069087,1852.7341,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,59,128,4,4,4.580805,0.78125,7.03125,0.000661,0.068622,0.069282,1847.509,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,60,128,4,4,4.53494,0.78125,10.9375,0.00066,0.0685,0.069159,1850.7965,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,61,128,4,4,4.453952,3.90625,9.375,0.000611,0.068638,0.069249,1848.4013,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,62,128,4,4,4.372688,3.90625,13.28125,0.000419,0.068508,0.068927,1857.0428,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,63,128,4,4,4.391148,4.6875,12.5,0.000432,0.06847,0.068902,1857.7103,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,64,128,4,4,4.469447,1.5625,7.03125,0.000227,0.06859,0.068817,1860.0108,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,65,128,4,4,4.466777,3.90625,10.9375,0.000618,0.068655,0.069273,1847.7609,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,66,128,4,4,4.465951,0.0,10.9375,0.000502,0.068383,0.068885,1858.1774,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,67,128,4,4,4.427702,1.5625,11.71875,0.000207,0.068387,0.068594,1866.0636,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,68,128,4,4,4.349939,3.125,11.71875,0.000153,0.068409,0.068561,1866.945,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,69,128,4,4,4.431528,3.125,13.28125,0.000457,0.068845,0.069302,1846.9959,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,70,128,4,4,4.441809,3.90625,10.15625,0.000569,0.068576,0.069145,1851.1896,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,71,128,4,4,4.430397,3.90625,13.28125,0.000296,0.06858,0.068876,1858.4231,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,72,128,4,4,4.450259,1.5625,9.375,0.000227,0.068641,0.068868,1858.6367,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,73,128,4,4,4.50125,4.6875,9.375,0.00054,0.068775,0.069315,1846.6299,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,74,128,4,4,4.397365,2.34375,9.375,0.000123,0.068625,0.068747,1861.8884,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,75,128,4,4,4.441557,2.34375,11.71875,0.000467,0.068797,0.069264,1847.9936,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,76,128,4,4,4.405918,3.125,10.9375,0.000631,0.068621,0.069252,1848.3259,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,77,128,4,4,4.426447,0.78125,13.28125,0.000341,0.068988,0.069328,1846.2846,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,78,128,4,4,4.415342,4.6875,17.1875,0.000441,0.068695,0.069136,1851.4311,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,79,128,4,4,4.378018,3.125,10.9375,0.000214,0.068378,0.068592,1866.0975,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,80,128,4,4,4.403885,4.6875,15.625,0.000662,0.068719,0.069381,1844.8837,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,81,128,4,4,4.317361,3.90625,17.96875,0.000405,0.068974,0.069378,1844.965,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,82,128,4,4,4.29546,0.78125,18.75,0.000154,0.068416,0.06857,1866.7136,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,83,128,4,4,4.260439,5.46875,16.40625,0.000248,0.068444,0.068691,1863.4109,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,84,128,4,4,4.371117,2.34375,9.375,0.001355,0.068957,0.070311,1820.4742,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,85,128,4,4,4.379682,2.34375,10.15625,0.000176,0.068874,0.06905,1853.7378,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,86,128,4,4,4.351791,5.46875,16.40625,0.000145,0.068744,0.068889,1858.058,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,87,128,4,4,4.309435,2.34375,14.0625,0.000229,0.068567,0.068796,1860.5723,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,88,128,4,4,4.377062,4.6875,17.1875,0.00038,0.068383,0.068763,1861.4649,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,89,128,4,4,4.276889,5.46875,15.625,0.00018,0.069091,0.069271,1847.8045,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,90,128,4,4,4.360364,4.6875,15.625,0.00015,0.068818,0.068967,1855.9518,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,91,128,4,4,4.294914,3.125,18.75,0.00106,0.068768,0.069828,1833.0806,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,92,128,4,4,4.296372,3.125,19.53125,0.000189,0.068374,0.068564,1866.8742,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,93,128,4,4,4.306808,4.6875,15.625,0.000238,0.068747,0.068985,1855.481,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,94,128,4,4,4.190526,6.25,17.1875,0.000381,0.068735,0.069116,1851.9483,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,95,128,4,4,4.266282,4.6875,18.75,0.000224,0.068537,0.068761,1861.5164,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,96,128,4,4,4.219777,3.125,17.96875,0.00021,0.06875,0.068959,1856.1627,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,97,128,4,4,4.158492,3.90625,23.4375,0.000806,0.068982,0.069788,1834.1381,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,98,128,4,4,4.30824,3.90625,10.9375,0.000161,0.068175,0.068336,1873.0909,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,99,128,4,4,4.213502,4.6875,14.84375,0.000411,0.068749,0.06916,1850.7898,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,100,128,4,4,4.277374,4.6875,21.875,0.000445,0.068585,0.069031,1854.2437,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,101,128,4,4,4.508925,3.125,11.71875,0.000451,0.068945,0.069396,1844.491,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,102,128,4,4,4.210578,5.46875,19.53125,0.000137,0.068678,0.068816,1860.0449,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,103,128,4,4,4.410766,4.6875,12.5,0.000462,0.06856,0.069022,1854.487,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,104,128,4,4,4.384953,3.125,11.71875,0.000454,0.068764,0.069218,1849.2209,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,105,128,4,4,4.350309,0.0,10.9375,0.000162,0.068789,0.068951,1856.3867,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,106,128,4,4,4.293039,3.90625,14.0625,0.000264,0.068588,0.068852,1859.0551,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,107,128,4,4,4.36837,3.90625,14.84375,0.000621,0.06864,0.069261,1848.0834,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,108,128,4,4,4.246277,3.125,16.40625,0.000402,0.068534,0.068936,1856.7952,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,109,128,4,4,4.27741,3.90625,12.5,0.000225,0.068938,0.069163,1850.7012,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,110,128,4,4,4.309098,3.90625,13.28125,0.000376,0.06855,0.068926,1857.0701,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,111,128,4,4,4.254741,2.34375,17.96875,0.000409,0.06846,0.068869,1858.6122,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,112,128,4,4,4.300887,0.78125,11.71875,0.000386,0.068569,0.068954,1856.2986,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,113,128,4,4,4.17069,2.34375,24.21875,0.000138,0.069016,0.069153,1850.9647,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,114,128,4,4,4.269448,4.6875,19.53125,0.000149,0.0685,0.068649,1864.5552,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,115,128,4,4,4.218255,3.125,17.1875,0.0004,0.068714,0.069114,1852.0081,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,116,128,4,4,4.299384,3.125,13.28125,0.001024,0.068567,0.069591,1839.3211,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,117,128,4,4,4.194115,6.25,20.3125,0.000773,0.069096,0.069869,1832.0033,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,118,128,4,4,4.34556,4.6875,17.96875,0.000494,0.068573,0.069068,1853.2572,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,119,128,4,4,4.207053,3.125,17.96875,0.000146,0.068669,0.068815,1860.0688,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,120,128,4,4,4.169832,3.90625,20.3125,0.000398,0.068347,0.068744,1861.9794,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,121,128,4,4,4.244355,1.5625,15.625,0.000162,0.068748,0.06891,1857.506,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,122,128,4,4,4.249062,4.6875,15.625,0.000138,0.068514,0.068652,1864.4649,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,123,128,4,4,4.292172,4.6875,17.1875,0.00038,0.06843,0.06881,1860.182,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,124,128,4,4,4.290459,3.90625,14.0625,0.000452,0.068489,0.068941,1856.6705,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,125,128,4,4,4.237759,4.6875,14.0625,0.000411,0.068965,0.069376,1845.0188,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,126,128,4,4,4.187401,4.6875,20.3125,0.000359,0.068586,0.068945,1856.5448,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,127,128,4,4,4.209008,2.34375,17.96875,0.000742,0.068589,0.069331,1846.212,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,128,128,4,4,4.222596,3.125,20.3125,0.000347,0.068721,0.069068,1853.233,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,129,128,4,4,4.034468,7.03125,28.125,0.000146,0.068811,0.068957,1856.2185,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,130,128,4,4,4.115746,4.6875,18.75,0.00042,0.06848,0.0689,1857.7571,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,131,128,4,4,4.281523,5.46875,14.84375,0.000496,0.068574,0.069069,1853.2092,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,132,128,4,4,4.137891,4.6875,21.09375,0.000164,0.068792,0.068956,1856.2626,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,133,128,4,4,4.274601,0.78125,14.84375,0.00128,0.06882,0.0701,1825.9708,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,134,128,4,4,4.311649,3.90625,16.40625,0.000143,0.068569,0.068712,1862.844,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,135,128,4,4,4.140752,8.59375,20.3125,0.000453,0.068588,0.06904,1853.9893,183.3657,1764.0,1287.0684,1764.0
