timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB], power.draw [W], temperature.gpu
2026/06/18 12:06:25.362, 0, Tesla V100-SXM2-32GB, 94 %, 68 %, 32768 MiB, 2158 MiB, 30337 MiB, 283.62 W, 52
2026/06/18 12:06:26.364, 0, Tesla V100-SXM2-32GB, 95 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 260.20 W, 52
2026/06/18 12:06:27.365, 0, Tesla V100-SXM2-32GB, 95 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 239.48 W, 52
2026/06/18 12:06:28.367, 0, Tesla V100-SXM2-32GB, 95 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 227.51 W, 53
2026/06/18 12:06:29.369, 0, Tesla V100-SXM2-32GB, 94 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 239.64 W, 52
2026/06/18 12:06:30.370, 0, Tesla V100-SXM2-32GB, 94 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 254.63 W, 53
2026/06/18 12:06:31.372, 0, Tesla V100-SXM2-32GB, 95 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 268.50 W, 53
2026/06/18 12:06:32.373, 0, Tesla V100-SXM2-32GB, 94 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 283.33 W, 53
2026/06/18 12:06:33.375, 0, Tesla V100-SXM2-32GB, 93 %, 68 %, 32768 MiB, 2158 MiB, 30337 MiB, 284.58 W, 53
2026/06/18 12:06:34.377, 0, Tesla V100-SXM2-32GB, 95 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 262.76 W, 53
2026/06/18 12:06:35.379, 0, Tesla V100-SXM2-32GB, 95 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 241.87 W, 54
2026/06/18 12:06:36.380, 0, Tesla V100-SXM2-32GB, 94 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 243.31 W, 54
2026/06/18 12:06:37.382, 0, Tesla V100-SXM2-32GB, 94 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 244.42 W, 54
2026/06/18 12:06:38.383, 0, Tesla V100-SXM2-32GB, 93 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 247.76 W, 54
2026/06/18 12:06:39.385, 0, Tesla V100-SXM2-32GB, 70 %, 47 %, 32768 MiB, 2158 MiB, 30337 MiB, 252.57 W, 53
2026/06/18 12:06:40.386, 0, Tesla V100-SXM2-32GB, 1 %, 0 %, 32768 MiB, 2158 MiB, 30337 MiB, 71.78 W, 48
2026/06/18 12:06:41.388, 0, Tesla V100-SXM2-32GB, 93 %, 68 %, 32768 MiB, 2158 MiB, 30337 MiB, 270.23 W, 52
2026/06/18 12:06:42.389, 0, Tesla V100-SXM2-32GB, 95 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 283.91 W, 53
2026/06/18 12:06:43.391, 0, Tesla V100-SXM2-32GB, 95 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 267.90 W, 54
2026/06/18 12:06:44.392, 0, Tesla V100-SXM2-32GB, 95 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 242.04 W, 54
2026/06/18 12:06:45.394, 0, Tesla V100-SXM2-32GB, 94 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 232.78 W, 54
2026/06/18 12:06:46.395, 0, Tesla V100-SXM2-32GB, 93 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 242.35 W, 54
2026/06/18 12:06:47.397, 0, Tesla V100-SXM2-32GB, 94 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 245.06 W, 54
2026/06/18 12:06:48.398, 0, Tesla V100-SXM2-32GB, 95 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 262.94 W, 54
2026/06/18 12:06:49.400, 0, Tesla V100-SXM2-32GB, 95 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 275.68 W, 55
2026/06/18 12:06:50.401, 0, Tesla V100-SXM2-32GB, 94 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 277.22 W, 55
2026/06/18 12:06:51.403, 0, Tesla V100-SXM2-32GB, 96 %, 72 %, 32768 MiB, 2158 MiB, 30337 MiB, 280.27 W, 55
2026/06/18 12:06:52.404, 0, Tesla V100-SXM2-32GB, 93 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 272.74 W, 55
2026/06/18 12:06:53.406, 0, Tesla V100-SXM2-32GB, 94 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 261.33 W, 55
2026/06/18 12:06:54.408, 0, Tesla V100-SXM2-32GB, 93 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 225.57 W, 55
2026/06/18 12:06:55.410, 0, Tesla V100-SXM2-32GB, 95 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 251.45 W, 56
2026/06/18 12:06:56.412, 0, Tesla V100-SXM2-32GB, 95 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 257.19 W, 55
2026/06/18 12:06:57.414, 0, Tesla V100-SXM2-32GB, 95 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 276.93 W, 56
2026/06/18 12:06:58.416, 0, Tesla V100-SXM2-32GB, 94 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 290.31 W, 56
2026/06/18 12:06:59.418, 0, Tesla V100-SXM2-32GB, 94 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 270.60 W, 56
2026/06/18 12:07:00.419, 0, Tesla V100-SXM2-32GB, 95 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 237.57 W, 56
2026/06/18 12:07:01.421, 0, Tesla V100-SXM2-32GB, 95 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 254.15 W, 56
2026/06/18 12:07:02.422, 0, Tesla V100-SXM2-32GB, 95 %, 72 %, 32768 MiB, 2158 MiB, 30337 MiB, 262.28 W, 56
2026/06/18 12:07:03.424, 0, Tesla V100-SXM2-32GB, 94 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 285.72 W, 56
2026/06/18 12:07:04.426, 0, Tesla V100-SXM2-32GB, 92 %, 68 %, 32768 MiB, 2158 MiB, 30337 MiB, 292.70 W, 56
2026/06/18 12:07:05.427, 0, Tesla V100-SXM2-32GB, 94 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 261.50 W, 56
2026/06/18 12:07:06.429, 0, Tesla V100-SXM2-32GB, 76 %, 52 %, 32768 MiB, 2158 MiB, 30337 MiB, 183.96 W, 55
2026/06/18 12:07:07.430, 0, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 2158 MiB, 30337 MiB, 73.23 W, 51
2026/06/18 12:07:08.433, 0, Tesla V100-SXM2-32GB, 93 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 278.65 W, 54
2026/06/18 12:07:09.434, 0, Tesla V100-SXM2-32GB, 94 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 280.75 W, 55
2026/06/18 12:07:10.436, 0, Tesla V100-SXM2-32GB, 95 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 262.46 W, 56
2026/06/18 12:07:11.438, 0, Tesla V100-SXM2-32GB, 95 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 223.02 W, 56
2026/06/18 12:07:12.440, 0, Tesla V100-SXM2-32GB, 95 %, 72 %, 32768 MiB, 2158 MiB, 30337 MiB, 242.36 W, 56
2026/06/18 12:07:13.442, 0, Tesla V100-SXM2-32GB, 95 %, 72 %, 32768 MiB, 2158 MiB, 30337 MiB, 199.45 W, 56
2026/06/18 12:07:14.444, 0, Tesla V100-SXM2-32GB, 93 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 233.88 W, 56
2026/06/18 12:07:15.445, 0, Tesla V100-SXM2-32GB, 94 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 224.31 W, 57
2026/06/18 12:07:16.448, 0, Tesla V100-SXM2-32GB, 95 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 247.45 W, 56
2026/06/18 12:07:17.450, 0, Tesla V100-SXM2-32GB, 95 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 265.99 W, 57
2026/06/18 12:07:18.452, 0, Tesla V100-SXM2-32GB, 94 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 276.34 W, 57
2026/06/18 12:07:19.453, 0, Tesla V100-SXM2-32GB, 95 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 287.16 W, 57
2026/06/18 12:07:20.455, 0, Tesla V100-SXM2-32GB, 95 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 276.34 W, 57
2026/06/18 12:07:21.457, 0, Tesla V100-SXM2-32GB, 95 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 260.85 W, 57
2026/06/18 12:07:22.459, 0, Tesla V100-SXM2-32GB, 95 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 264.85 W, 57
2026/06/18 12:07:23.461, 0, Tesla V100-SXM2-32GB, 94 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 217.60 W, 57
2026/06/18 12:07:24.463, 0, Tesla V100-SXM2-32GB, 94 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 244.27 W, 57
2026/06/18 12:07:25.465, 0, Tesla V100-SXM2-32GB, 94 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 259.59 W, 57
2026/06/18 12:07:26.467, 0, Tesla V100-SXM2-32GB, 94 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 274.43 W, 57
2026/06/18 12:07:27.469, 0, Tesla V100-SXM2-32GB, 95 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 291.46 W, 58
2026/06/18 12:07:28.471, 0, Tesla V100-SXM2-32GB, 95 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 272.51 W, 58
2026/06/18 12:07:29.473, 0, Tesla V100-SXM2-32GB, 95 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 255.28 W, 58
2026/06/18 12:07:30.476, 0, Tesla V100-SXM2-32GB, 94 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 225.60 W, 58
2026/06/18 12:07:31.479, 0, Tesla V100-SXM2-32GB, 94 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 247.62 W, 58
2026/06/18 12:07:32.482, 0, Tesla V100-SXM2-32GB, 92 %, 68 %, 32768 MiB, 2158 MiB, 30337 MiB, 262.11 W, 58
2026/06/18 12:07:33.484, 0, Tesla V100-SXM2-32GB, 76 %, 51 %, 32768 MiB, 2158 MiB, 30337 MiB, 259.76 W, 56
2026/06/18 12:07:34.486, 0, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 2158 MiB, 30337 MiB, 73.71 W, 52
2026/06/18 12:07:35.488, 0, Tesla V100-SXM2-32GB, 94 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 268.98 W, 56
2026/06/18 12:07:36.490, 0, Tesla V100-SXM2-32GB, 93 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 244.27 W, 57
2026/06/18 12:07:37.492, 0, Tesla V100-SXM2-32GB, 93 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 245.87 W, 57
2026/06/18 12:07:38.494, 0, Tesla V100-SXM2-32GB, 95 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 250.94 W, 57
2026/06/18 12:07:39.496, 0, Tesla V100-SXM2-32GB, 94 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 274.90 W, 57
2026/06/18 12:07:40.498, 0, Tesla V100-SXM2-32GB, 94 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 277.88 W, 58
2026/06/18 12:07:41.500, 0, Tesla V100-SXM2-32GB, 96 %, 72 %, 32768 MiB, 2158 MiB, 30337 MiB, 286.49 W, 58
2026/06/18 12:07:42.501, 0, Tesla V100-SXM2-32GB, 94 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 283.91 W, 58
2026/06/18 12:07:43.503, 0, Tesla V100-SXM2-32GB, 95 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 266.29 W, 58
2026/06/18 12:07:44.505, 0, Tesla V100-SXM2-32GB, 95 %, 72 %, 32768 MiB, 2158 MiB, 30337 MiB, 214.25 W, 58
2026/06/18 12:07:45.506, 0, Tesla V100-SXM2-32GB, 94 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 257.19 W, 58
2026/06/18 12:07:46.508, 0, Tesla V100-SXM2-32GB, 94 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 264.20 W, 58
2026/06/18 12:07:47.509, 0, Tesla V100-SXM2-32GB, 95 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 272.81 W, 58
2026/06/18 12:07:48.510, 0, Tesla V100-SXM2-32GB, 95 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 290.31 W, 58
2026/06/18 12:07:49.512, 0, Tesla V100-SXM2-32GB, 94 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 294.81 W, 58
2026/06/18 12:07:50.513, 0, Tesla V100-SXM2-32GB, 94 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 258.93 W, 59
2026/06/18 12:07:51.515, 0, Tesla V100-SXM2-32GB, 93 %, 68 %, 32768 MiB, 2158 MiB, 30337 MiB, 242.51 W, 59
2026/06/18 12:07:52.516, 0, Tesla V100-SXM2-32GB, 95 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 220.29 W, 58
2026/06/18 12:07:53.518, 0, Tesla V100-SXM2-32GB, 93 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 253.98 W, 59
2026/06/18 12:07:54.520, 0, Tesla V100-SXM2-32GB, 95 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 257.36 W, 58
2026/06/18 12:07:55.521, 0, Tesla V100-SXM2-32GB, 95 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 262.46 W, 59
2026/06/18 12:07:56.522, 0, Tesla V100-SXM2-32GB, 94 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 268.38 W, 59
2026/06/18 12:07:57.524, 0, Tesla V100-SXM2-32GB, 94 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 285.44 W, 59
2026/06/18 12:07:58.526, 0, Tesla V100-SXM2-32GB, 94 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 288.21 W, 59
2026/06/18 12:07:59.527, 0, Tesla V100-SXM2-32GB, 94 %, 68 %, 32768 MiB, 2158 MiB, 30337 MiB, 270.60 W, 59
2026/06/18 12:08:00.529, 0, Tesla V100-SXM2-32GB, 67 %, 45 %, 32768 MiB, 2158 MiB, 30337 MiB, 249.20 W, 58
2026/06/18 12:08:01.530, 0, Tesla V100-SXM2-32GB, 6 %, 0 %, 32768 MiB, 2158 MiB, 30337 MiB, 73.71 W, 53
2026/06/18 12:08:02.532, 0, Tesla V100-SXM2-32GB, 95 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 236.61 W, 57
2026/06/18 12:08:03.533, 0, Tesla V100-SXM2-32GB, 94 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 263.42 W, 58
2026/06/18 12:08:04.535, 0, Tesla V100-SXM2-32GB, 94 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 269.58 W, 58
2026/06/18 12:08:05.536, 0, Tesla V100-SXM2-32GB, 94 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 275.97 W, 58
2026/06/18 12:08:06.538, 0, Tesla V100-SXM2-32GB, 94 %, 68 %, 32768 MiB, 2158 MiB, 30337 MiB, 292.42 W, 59
2026/06/18 12:08:07.539, 0, Tesla V100-SXM2-32GB, 95 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 277.88 W, 59
2026/06/18 12:08:08.541, 0, Tesla V100-SXM2-32GB, 94 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 264.55 W, 59
2026/06/18 12:08:09.542, 0, Tesla V100-SXM2-32GB, 94 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 242.51 W, 59
2026/06/18 12:08:10.544, 0, Tesla V100-SXM2-32GB, 94 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 263.89 W, 59
2026/06/18 12:08:11.546, 0, Tesla V100-SXM2-32GB, 95 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 272.62 W, 59
2026/06/18 12:08:12.548, 0, Tesla V100-SXM2-32GB, 93 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 290.22 W, 59
2026/06/18 12:08:13.550, 0, Tesla V100-SXM2-32GB, 94 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 275.57 W, 59
2026/06/18 12:08:14.552, 0, Tesla V100-SXM2-32GB, 95 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 257.40 W, 59
2026/06/18 12:08:15.555, 0, Tesla V100-SXM2-32GB, 95 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 252.29 W, 59
2026/06/18 12:08:16.557, 0, Tesla V100-SXM2-32GB, 95 %, 72 %, 32768 MiB, 2158 MiB, 30337 MiB, 257.23 W, 59
2026/06/18 12:08:17.560, 0, Tesla V100-SXM2-32GB, 93 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 262.46 W, 59
2026/06/18 12:08:18.562, 0, Tesla V100-SXM2-32GB, 95 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 288.60 W, 59
2026/06/18 12:08:19.565, 0, Tesla V100-SXM2-32GB, 95 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 301.03 W, 59
2026/06/18 12:08:20.566, 0, Tesla V100-SXM2-32GB, 94 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 261.33 W, 59
2026/06/18 12:08:21.568, 0, Tesla V100-SXM2-32GB, 95 %, 72 %, 32768 MiB, 2158 MiB, 30337 MiB, 218.71 W, 59
2026/06/18 12:08:22.569, 0, Tesla V100-SXM2-32GB, 95 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 255.76 W, 59
2026/06/18 12:08:23.571, 0, Tesla V100-SXM2-32GB, 94 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 255.28 W, 59
2026/06/18 12:08:24.572, 0, Tesla V100-SXM2-32GB, 95 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 265.45 W, 59
2026/06/18 12:08:25.574, 0, Tesla V100-SXM2-32GB, 95 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 289.36 W, 59
2026/06/18 12:08:26.575, 0, Tesla V100-SXM2-32GB, 95 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 291.27 W, 60
2026/06/18 12:08:27.577, 0, Tesla V100-SXM2-32GB, 74 %, 50 %, 32768 MiB, 2158 MiB, 30337 MiB, 148.54 W, 59
2026/06/18 12:08:28.578, 0, Tesla V100-SXM2-32GB, 6 %, 0 %, 32768 MiB, 2158 MiB, 30337 MiB, 75.63 W, 53
2026/06/18 12:08:29.580, 0, Tesla V100-SXM2-32GB, 94 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 254.80 W, 59
2026/06/18 12:08:30.581, 0, Tesla V100-SXM2-32GB, 94 %, 69 %, 32768 MiB, 2158 MiB, 30337 MiB, 244.91 W, 59
2026/06/18 12:08:31.583, 0, Tesla V100-SXM2-32GB, 95 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 257.67 W, 59
2026/06/18 12:08:32.584, 0, Tesla V100-SXM2-32GB, 94 %, 70 %, 32768 MiB, 2158 MiB, 30337 MiB, 272.15 W, 59
2026/06/18 12:08:33.586, 0, Tesla V100-SXM2-32GB, 95 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 278.07 W, 59
2026/06/18 12:08:34.587, 0, Tesla V100-SXM2-32GB, 94 %, 71 %, 32768 MiB, 2158 MiB, 30337 MiB, 292.70 W, 59
