timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB], power.draw [W], temperature.gpu
2026/06/18 12:15:50.405, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 269.22 W, 57
2026/06/18 12:15:51.407, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 275.60 W, 58
2026/06/18 12:15:52.408, 0, Tesla V100-SXM2-32GB, 95 %, 59 %, 32768 MiB, 3450 MiB, 29045 MiB, 273.10 W, 59
2026/06/18 12:15:53.410, 0, Tesla V100-SXM2-32GB, 95 %, 58 %, 32768 MiB, 3450 MiB, 29045 MiB, 267.31 W, 59
2026/06/18 12:15:54.412, 0, Tesla V100-SXM2-32GB, 95 %, 56 %, 32768 MiB, 3450 MiB, 29045 MiB, 260.63 W, 59
2026/06/18 12:15:55.414, 0, Tesla V100-SXM2-32GB, 96 %, 56 %, 32768 MiB, 3450 MiB, 29045 MiB, 259.32 W, 59
2026/06/18 12:15:56.416, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 261.88 W, 59
2026/06/18 12:15:57.419, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 270.83 W, 59
2026/06/18 12:15:58.420, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 265.88 W, 59
2026/06/18 12:15:59.422, 0, Tesla V100-SXM2-32GB, 95 %, 54 %, 32768 MiB, 3450 MiB, 29045 MiB, 250.75 W, 58
2026/06/18 12:16:00.424, 0, Tesla V100-SXM2-32GB, 95 %, 54 %, 32768 MiB, 3450 MiB, 29045 MiB, 266.83 W, 59
2026/06/18 12:16:01.426, 0, Tesla V100-SXM2-32GB, 95 %, 56 %, 32768 MiB, 3450 MiB, 29045 MiB, 269.99 W, 59
2026/06/18 12:16:02.428, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 3450 MiB, 29045 MiB, 272.85 W, 59
2026/06/18 12:16:03.430, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 3450 MiB, 29045 MiB, 269.99 W, 59
2026/06/18 12:16:04.432, 0, Tesla V100-SXM2-32GB, 95 %, 59 %, 32768 MiB, 3450 MiB, 29045 MiB, 268.85 W, 59
2026/06/18 12:16:05.434, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 270.83 W, 59
2026/06/18 12:16:06.436, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 269.87 W, 59
2026/06/18 12:16:07.438, 0, Tesla V100-SXM2-32GB, 95 %, 57 %, 32768 MiB, 3450 MiB, 29045 MiB, 265.58 W, 58
2026/06/18 12:16:08.440, 0, Tesla V100-SXM2-32GB, 95 %, 58 %, 32768 MiB, 3450 MiB, 29045 MiB, 278.44 W, 59
2026/06/18 12:16:09.442, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 267.37 W, 59
2026/06/18 12:16:10.444, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 269.40 W, 59
2026/06/18 12:16:11.447, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 272.44 W, 59
2026/06/18 12:16:12.448, 0, Tesla V100-SXM2-32GB, 95 %, 59 %, 32768 MiB, 3450 MiB, 29045 MiB, 268.74 W, 59
2026/06/18 12:16:13.451, 0, Tesla V100-SXM2-32GB, 95 %, 57 %, 32768 MiB, 3450 MiB, 29045 MiB, 269.03 W, 59
2026/06/18 12:16:14.453, 0, Tesla V100-SXM2-32GB, 96 %, 56 %, 32768 MiB, 3450 MiB, 29045 MiB, 278.76 W, 59
2026/06/18 12:16:15.455, 0, Tesla V100-SXM2-32GB, 63 %, 38 %, 32768 MiB, 3450 MiB, 29045 MiB, 92.23 W, 58
2026/06/18 12:16:16.457, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 273.83 W, 59
2026/06/18 12:16:17.460, 0, Tesla V100-SXM2-32GB, 95 %, 59 %, 32768 MiB, 3450 MiB, 29045 MiB, 270.66 W, 59
2026/06/18 12:16:18.462, 0, Tesla V100-SXM2-32GB, 21 %, 14 %, 32768 MiB, 3450 MiB, 29045 MiB, 261.24 W, 58
2026/06/18 12:16:19.464, 0, Tesla V100-SXM2-32GB, 95 %, 54 %, 32768 MiB, 3450 MiB, 29045 MiB, 237.41 W, 59
2026/06/18 12:16:20.465, 0, Tesla V100-SXM2-32GB, 95 %, 56 %, 32768 MiB, 3450 MiB, 29045 MiB, 218.52 W, 59
2026/06/18 12:16:21.467, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 3450 MiB, 29045 MiB, 229.08 W, 60
2026/06/18 12:16:22.469, 0, Tesla V100-SXM2-32GB, 98 %, 55 %, 32768 MiB, 3450 MiB, 29045 MiB, 254.80 W, 59
2026/06/18 12:16:23.470, 0, Tesla V100-SXM2-32GB, 99 %, 55 %, 32768 MiB, 3450 MiB, 29045 MiB, 269.70 W, 60
2026/06/18 12:16:24.472, 0, Tesla V100-SXM2-32GB, 99 %, 54 %, 32768 MiB, 3450 MiB, 29045 MiB, 256.20 W, 60
2026/06/18 12:16:25.474, 0, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 3450 MiB, 29045 MiB, 72.60 W, 53
2026/06/18 12:16:26.475, 0, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 3450 MiB, 29045 MiB, 72.07 W, 52
2026/06/18 12:16:27.476, 0, Tesla V100-SXM2-32GB, 95 %, 54 %, 32768 MiB, 3450 MiB, 29045 MiB, 273.17 W, 57
2026/06/18 12:16:28.478, 0, Tesla V100-SXM2-32GB, 95 %, 56 %, 32768 MiB, 3450 MiB, 29045 MiB, 271.55 W, 58
2026/06/18 12:16:29.479, 0, Tesla V100-SXM2-32GB, 95 %, 57 %, 32768 MiB, 3450 MiB, 29045 MiB, 277.96 W, 59
2026/06/18 12:16:30.481, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 3450 MiB, 29045 MiB, 262.63 W, 59
2026/06/18 12:16:31.482, 0, Tesla V100-SXM2-32GB, 95 %, 58 %, 32768 MiB, 3450 MiB, 29045 MiB, 249.68 W, 59
2026/06/18 12:16:32.483, 0, Tesla V100-SXM2-32GB, 93 %, 59 %, 32768 MiB, 3450 MiB, 29045 MiB, 214.20 W, 59
2026/06/18 12:16:33.485, 0, Tesla V100-SXM2-32GB, 95 %, 55 %, 32768 MiB, 3450 MiB, 29045 MiB, 264.85 W, 59
2026/06/18 12:16:34.486, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 3450 MiB, 29045 MiB, 265.99 W, 59
2026/06/18 12:16:35.488, 0, Tesla V100-SXM2-32GB, 94 %, 58 %, 32768 MiB, 3450 MiB, 29045 MiB, 272.81 W, 59
2026/06/18 12:16:36.489, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 283.04 W, 59
2026/06/18 12:16:37.491, 0, Tesla V100-SXM2-32GB, 95 %, 59 %, 32768 MiB, 3450 MiB, 29045 MiB, 251.30 W, 59
2026/06/18 12:16:38.492, 0, Tesla V100-SXM2-32GB, 95 %, 56 %, 32768 MiB, 3450 MiB, 29045 MiB, 213.49 W, 60
2026/06/18 12:16:39.493, 0, Tesla V100-SXM2-32GB, 95 %, 54 %, 32768 MiB, 3450 MiB, 29045 MiB, 247.14 W, 59
2026/06/18 12:16:40.498, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 3450 MiB, 29045 MiB, 263.19 W, 60
2026/06/18 12:16:41.499, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 277.22 W, 59
2026/06/18 12:16:42.501, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 275.89 W, 59
2026/06/18 12:16:43.502, 0, Tesla V100-SXM2-32GB, 95 %, 59 %, 32768 MiB, 3450 MiB, 29045 MiB, 272.85 W, 60
2026/06/18 12:16:44.504, 0, Tesla V100-SXM2-32GB, 95 %, 58 %, 32768 MiB, 3450 MiB, 29045 MiB, 276.66 W, 60
2026/06/18 12:16:45.505, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 3450 MiB, 29045 MiB, 270.94 W, 60
2026/06/18 12:16:46.506, 0, Tesla V100-SXM2-32GB, 45 %, 27 %, 32768 MiB, 3450 MiB, 29045 MiB, 274.20 W, 59
2026/06/18 12:16:47.508, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 259.45 W, 59
2026/06/18 12:16:48.509, 0, Tesla V100-SXM2-32GB, 95 %, 61 %, 32768 MiB, 3450 MiB, 29045 MiB, 262.51 W, 60
2026/06/18 12:16:49.511, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 3450 MiB, 29045 MiB, 276.89 W, 59
2026/06/18 12:16:50.512, 0, Tesla V100-SXM2-32GB, 96 %, 54 %, 32768 MiB, 3450 MiB, 29045 MiB, 251.93 W, 60
2026/06/18 12:16:51.514, 0, Tesla V100-SXM2-32GB, 95 %, 54 %, 32768 MiB, 3450 MiB, 29045 MiB, 216.69 W, 60
2026/06/18 12:16:52.515, 0, Tesla V100-SXM2-32GB, 95 %, 54 %, 32768 MiB, 3450 MiB, 29045 MiB, 240.12 W, 59
2026/06/18 12:16:53.516, 0, Tesla V100-SXM2-32GB, 95 %, 56 %, 32768 MiB, 3450 MiB, 29045 MiB, 253.33 W, 59
2026/06/18 12:16:54.518, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 3450 MiB, 29045 MiB, 269.21 W, 60
2026/06/18 12:16:55.520, 0, Tesla V100-SXM2-32GB, 87 %, 52 %, 32768 MiB, 3450 MiB, 29045 MiB, 258.97 W, 57
2026/06/18 12:16:56.522, 0, Tesla V100-SXM2-32GB, 95 %, 55 %, 32768 MiB, 3450 MiB, 29045 MiB, 270.48 W, 60
2026/06/18 12:16:57.524, 0, Tesla V100-SXM2-32GB, 96 %, 54 %, 32768 MiB, 3450 MiB, 29045 MiB, 276.53 W, 60
2026/06/18 12:16:58.526, 0, Tesla V100-SXM2-32GB, 95 %, 55 %, 32768 MiB, 3450 MiB, 29045 MiB, 273.54 W, 60
2026/06/18 12:16:59.528, 0, Tesla V100-SXM2-32GB, 95 %, 55 %, 32768 MiB, 3450 MiB, 29045 MiB, 202.96 W, 60
2026/06/18 12:17:00.529, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 3450 MiB, 29045 MiB, 232.62 W, 60
2026/06/18 12:17:01.531, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 3450 MiB, 29045 MiB, 254.77 W, 60
2026/06/18 12:17:02.532, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 266.05 W, 60
2026/06/18 12:17:03.534, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 276.56 W, 60
2026/06/18 12:17:04.535, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 269.87 W, 60
2026/06/18 12:17:05.536, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 3450 MiB, 29045 MiB, 276.66 W, 60
2026/06/18 12:17:06.538, 0, Tesla V100-SXM2-32GB, 95 %, 54 %, 32768 MiB, 3450 MiB, 29045 MiB, 277.48 W, 60
2026/06/18 12:17:07.539, 0, Tesla V100-SXM2-32GB, 95 %, 55 %, 32768 MiB, 3450 MiB, 29045 MiB, 267.07 W, 60
2026/06/18 12:17:08.541, 0, Tesla V100-SXM2-32GB, 95 %, 57 %, 32768 MiB, 3450 MiB, 29045 MiB, 282.38 W, 60
2026/06/18 12:17:09.542, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 3450 MiB, 29045 MiB, 268.80 W, 60
2026/06/18 12:17:10.543, 0, Tesla V100-SXM2-32GB, 95 %, 59 %, 32768 MiB, 3450 MiB, 29045 MiB, 205.69 W, 60
2026/06/18 12:17:11.545, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 240.44 W, 60
2026/06/18 12:17:12.546, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 258.93 W, 60
2026/06/18 12:17:13.548, 0, Tesla V100-SXM2-32GB, 95 %, 59 %, 32768 MiB, 3450 MiB, 29045 MiB, 267.78 W, 60
2026/06/18 12:17:14.549, 0, Tesla V100-SXM2-32GB, 72 %, 45 %, 32768 MiB, 3450 MiB, 29045 MiB, 260.24 W, 59
2026/06/18 12:17:15.550, 0, Tesla V100-SXM2-32GB, 96 %, 55 %, 32768 MiB, 3450 MiB, 29045 MiB, 271.26 W, 60
2026/06/18 12:17:16.552, 0, Tesla V100-SXM2-32GB, 95 %, 56 %, 32768 MiB, 3450 MiB, 29045 MiB, 274.79 W, 61
2026/06/18 12:17:17.553, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 3450 MiB, 29045 MiB, 281.13 W, 61
2026/06/18 12:17:18.555, 0, Tesla V100-SXM2-32GB, 95 %, 59 %, 32768 MiB, 3450 MiB, 29045 MiB, 275.09 W, 61
2026/06/18 12:17:19.556, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 274.43 W, 61
2026/06/18 12:17:20.557, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 230.21 W, 61
2026/06/18 12:17:21.559, 0, Tesla V100-SXM2-32GB, 95 %, 58 %, 32768 MiB, 3450 MiB, 29045 MiB, 256.23 W, 61
2026/06/18 12:17:22.560, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 267.67 W, 61
2026/06/18 12:17:23.562, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 278.94 W, 61
2026/06/18 12:17:24.564, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 230.86 W, 61
2026/06/18 12:17:25.566, 0, Tesla V100-SXM2-32GB, 95 %, 58 %, 32768 MiB, 3450 MiB, 29045 MiB, 236.77 W, 61
2026/06/18 12:17:26.568, 0, Tesla V100-SXM2-32GB, 95 %, 56 %, 32768 MiB, 3450 MiB, 29045 MiB, 254.29 W, 61
2026/06/18 12:17:27.571, 0, Tesla V100-SXM2-32GB, 96 %, 56 %, 32768 MiB, 3450 MiB, 29045 MiB, 265.70 W, 61
2026/06/18 12:17:28.573, 0, Tesla V100-SXM2-32GB, 96 %, 55 %, 32768 MiB, 3450 MiB, 29045 MiB, 274.57 W, 61
2026/06/18 12:17:29.575, 0, Tesla V100-SXM2-32GB, 95 %, 54 %, 32768 MiB, 3450 MiB, 29045 MiB, 279.71 W, 61
2026/06/18 12:17:30.576, 0, Tesla V100-SXM2-32GB, 95 %, 54 %, 32768 MiB, 3450 MiB, 29045 MiB, 270.65 W, 61
2026/06/18 12:17:31.578, 0, Tesla V100-SXM2-32GB, 95 %, 55 %, 32768 MiB, 3450 MiB, 29045 MiB, 272.08 W, 61
2026/06/18 12:17:32.581, 0, Tesla V100-SXM2-32GB, 95 %, 57 %, 32768 MiB, 3450 MiB, 29045 MiB, 269.81 W, 61
2026/06/18 12:17:33.583, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 3450 MiB, 29045 MiB, 263.91 W, 61
2026/06/18 12:17:34.585, 0, Tesla V100-SXM2-32GB, 94 %, 58 %, 32768 MiB, 3450 MiB, 29045 MiB, 275.71 W, 61
2026/06/18 12:17:35.586, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 268.38 W, 61
2026/06/18 12:17:36.589, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 270.46 W, 61
2026/06/18 12:17:37.591, 0, Tesla V100-SXM2-32GB, 96 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 282.20 W, 61
2026/06/18 12:17:38.593, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 263.14 W, 61
2026/06/18 12:17:39.594, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 277.62 W, 61
2026/06/18 12:17:40.596, 0, Tesla V100-SXM2-32GB, 95 %, 57 %, 32768 MiB, 3450 MiB, 29045 MiB, 275.52 W, 61
2026/06/18 12:17:41.599, 0, Tesla V100-SXM2-32GB, 42 %, 26 %, 32768 MiB, 3450 MiB, 29045 MiB, 274.08 W, 60
2026/06/18 12:17:42.601, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 264.25 W, 61
2026/06/18 12:17:43.602, 0, Tesla V100-SXM2-32GB, 76 %, 46 %, 32768 MiB, 3450 MiB, 29045 MiB, 264.30 W, 60
2026/06/18 12:17:44.603, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 3450 MiB, 29045 MiB, 277.86 W, 61
2026/06/18 12:17:45.605, 0, Tesla V100-SXM2-32GB, 95 %, 57 %, 32768 MiB, 3450 MiB, 29045 MiB, 275.86 W, 61
2026/06/18 12:17:46.606, 0, Tesla V100-SXM2-32GB, 99 %, 55 %, 32768 MiB, 3450 MiB, 29045 MiB, 265.10 W, 61
2026/06/18 12:17:47.609, 0, Tesla V100-SXM2-32GB, 99 %, 55 %, 32768 MiB, 3450 MiB, 29045 MiB, 273.91 W, 61
2026/06/18 12:17:48.611, 0, Tesla V100-SXM2-32GB, 99 %, 55 %, 32768 MiB, 3450 MiB, 29045 MiB, 270.17 W, 61
2026/06/18 12:17:49.614, 0, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 3450 MiB, 29045 MiB, 74.05 W, 55
2026/06/18 12:17:50.615, 0, Tesla V100-SXM2-32GB, 6 %, 0 %, 32768 MiB, 3450 MiB, 29045 MiB, 73.37 W, 54
2026/06/18 12:17:51.616, 0, Tesla V100-SXM2-32GB, 96 %, 54 %, 32768 MiB, 3450 MiB, 29045 MiB, 259.28 W, 58
