timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB], power.draw [W], temperature.gpu
2026/06/18 12:12:42.987, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 251.30 W, 53
2026/06/18 12:12:43.988, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 245.39 W, 54
2026/06/18 12:12:44.990, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 214.20 W, 54
2026/06/18 12:12:45.991, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 227.18 W, 54
2026/06/18 12:12:46.992, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 261.07 W, 54
2026/06/18 12:12:47.994, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 238.52 W, 54
2026/06/18 12:12:48.995, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 215.64 W, 54
2026/06/18 12:12:49.997, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 233.72 W, 54
2026/06/18 12:12:50.999, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 247.14 W, 54
2026/06/18 12:12:52.001, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 242.68 W, 54
2026/06/18 12:12:53.003, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 227.97 W, 54
2026/06/18 12:12:54.004, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 235.81 W, 53
2026/06/18 12:12:55.006, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 244.60 W, 54
2026/06/18 12:12:56.009, 0, Tesla V100-SXM2-32GB, 45 %, 32 %, 32768 MiB, 1736 MiB, 30759 MiB, 239.96 W, 53
2026/06/18 12:12:57.011, 0, Tesla V100-SXM2-32GB, 43 %, 27 %, 32768 MiB, 1736 MiB, 30759 MiB, 220.77 W, 50
2026/06/18 12:12:58.013, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 239.16 W, 52
2026/06/18 12:12:59.014, 0, Tesla V100-SXM2-32GB, 45 %, 33 %, 32768 MiB, 1736 MiB, 30759 MiB, 195.39 W, 50
2026/06/18 12:13:00.016, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 239.96 W, 52
2026/06/18 12:13:01.017, 0, Tesla V100-SXM2-32GB, 85 %, 60 %, 32768 MiB, 1736 MiB, 30759 MiB, 219.33 W, 52
2026/06/18 12:13:02.019, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 232.30 W, 52
2026/06/18 12:13:03.020, 0, Tesla V100-SXM2-32GB, 85 %, 61 %, 32768 MiB, 1736 MiB, 30759 MiB, 152.89 W, 52
2026/06/18 12:13:04.021, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 225.57 W, 52
2026/06/18 12:13:05.023, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 206.38 W, 52
2026/06/18 12:13:06.024, 0, Tesla V100-SXM2-32GB, 91 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 224.28 W, 53
2026/06/18 12:13:07.026, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 239.16 W, 52
2026/06/18 12:13:08.028, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 248.91 W, 52
2026/06/18 12:13:09.030, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 238.04 W, 53
2026/06/18 12:13:10.031, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 216.60 W, 53
2026/06/18 12:13:11.034, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 225.09 W, 52
2026/06/18 12:13:12.036, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 243.32 W, 53
2026/06/18 12:13:13.037, 0, Tesla V100-SXM2-32GB, 48 %, 35 %, 32768 MiB, 1736 MiB, 30759 MiB, 134.01 W, 51
2026/06/18 12:13:14.040, 0, Tesla V100-SXM2-32GB, 2 %, 0 %, 32768 MiB, 1736 MiB, 30759 MiB, 69.56 W, 48
2026/06/18 12:13:15.042, 0, Tesla V100-SXM2-32GB, 87 %, 63 %, 32768 MiB, 1736 MiB, 30759 MiB, 251.95 W, 52
2026/06/18 12:13:16.045, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 237.24 W, 52
2026/06/18 12:13:17.047, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 211.04 W, 52
2026/06/18 12:13:18.050, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 238.04 W, 52
2026/06/18 12:13:19.053, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 247.78 W, 52
2026/06/18 12:13:20.056, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 232.61 W, 53
2026/06/18 12:13:21.058, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 207.48 W, 52
2026/06/18 12:13:22.059, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 230.21 W, 52
2026/06/18 12:13:23.061, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 257.88 W, 52
2026/06/18 12:13:24.063, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 235.96 W, 53
2026/06/18 12:13:25.064, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 216.46 W, 53
2026/06/18 12:13:26.066, 0, Tesla V100-SXM2-32GB, 77 %, 54 %, 32768 MiB, 1736 MiB, 30759 MiB, 221.25 W, 52
2026/06/18 12:13:27.068, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 251.78 W, 52
2026/06/18 12:13:28.070, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 243.63 W, 53
2026/06/18 12:13:29.071, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 228.62 W, 53
2026/06/18 12:13:30.073, 0, Tesla V100-SXM2-32GB, 43 %, 27 %, 32768 MiB, 1736 MiB, 30759 MiB, 89.76 W, 51
2026/06/18 12:13:31.075, 0, Tesla V100-SXM2-32GB, 71 %, 51 %, 32768 MiB, 1736 MiB, 30759 MiB, 243.80 W, 51
2026/06/18 12:13:32.077, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 247.95 W, 52
2026/06/18 12:13:33.078, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 242.52 W, 52
2026/06/18 12:13:34.080, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 200.41 W, 53
2026/06/18 12:13:35.081, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 224.94 W, 52
2026/06/18 12:13:36.083, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 232.13 W, 52
2026/06/18 12:13:37.085, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 246.03 W, 53
2026/06/18 12:13:38.086, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 203.64 W, 53
2026/06/18 12:13:39.088, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 229.10 W, 53
2026/06/18 12:13:40.089, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 246.99 W, 53
2026/06/18 12:13:41.091, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 236.92 W, 53
2026/06/18 12:13:42.092, 0, Tesla V100-SXM2-32GB, 92 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 237.40 W, 53
2026/06/18 12:13:43.094, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 233.72 W, 52
2026/06/18 12:13:44.095, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 225.75 W, 53
2026/06/18 12:13:45.097, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 246.68 W, 53
2026/06/18 12:13:46.099, 0, Tesla V100-SXM2-32GB, 36 %, 23 %, 32768 MiB, 1736 MiB, 30759 MiB, 93.61 W, 52
2026/06/18 12:13:47.100, 0, Tesla V100-SXM2-32GB, 1 %, 0 %, 32768 MiB, 1736 MiB, 30759 MiB, 70.48 W, 49
2026/06/18 12:13:48.102, 0, Tesla V100-SXM2-32GB, 90 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 232.29 W, 52
2026/06/18 12:13:49.103, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 253.84 W, 53
2026/06/18 12:13:50.105, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 230.04 W, 53
2026/06/18 12:13:51.106, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 204.81 W, 53
2026/06/18 12:13:52.108, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 240.92 W, 53
2026/06/18 12:13:53.109, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 247.15 W, 54
2026/06/18 12:13:54.111, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 223.47 W, 53
2026/06/18 12:13:55.113, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 222.21 W, 53
2026/06/18 12:13:56.116, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 215.16 W, 53
2026/06/18 12:13:57.118, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 227.01 W, 54
2026/06/18 12:13:58.120, 0, Tesla V100-SXM2-32GB, 90 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 215.07 W, 54
2026/06/18 12:13:59.122, 0, Tesla V100-SXM2-32GB, 74 %, 53 %, 32768 MiB, 1736 MiB, 30759 MiB, 242.04 W, 53
2026/06/18 12:14:00.125, 0, Tesla V100-SXM2-32GB, 89 %, 64 %, 32768 MiB, 1736 MiB, 30759 MiB, 223.98 W, 54
2026/06/18 12:14:01.127, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 233.74 W, 54
2026/06/18 12:14:02.128, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 254.35 W, 54
2026/06/18 12:14:03.130, 0, Tesla V100-SXM2-32GB, 40 %, 25 %, 32768 MiB, 1736 MiB, 30759 MiB, 203.98 W, 52
2026/06/18 12:14:04.132, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 230.69 W, 53
2026/06/18 12:14:05.135, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 248.91 W, 54
2026/06/18 12:14:06.137, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 250.18 W, 54
2026/06/18 12:14:07.139, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 202.89 W, 54
2026/06/18 12:14:08.141, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 233.89 W, 54
2026/06/18 12:14:09.144, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 245.22 W, 54
2026/06/18 12:14:10.146, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 245.07 W, 55
2026/06/18 12:14:11.148, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 216.31 W, 55
2026/06/18 12:14:12.150, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 220.62 W, 55
2026/06/18 12:14:13.152, 0, Tesla V100-SXM2-32GB, 90 %, 64 %, 32768 MiB, 1736 MiB, 30759 MiB, 233.41 W, 55
2026/06/18 12:14:14.154, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 248.89 W, 55
2026/06/18 12:14:15.156, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 245.55 W, 55
2026/06/18 12:14:16.158, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 223.65 W, 56
2026/06/18 12:14:17.161, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 244.75 W, 56
2026/06/18 12:14:18.164, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 252.07 W, 56
2026/06/18 12:14:19.165, 0, Tesla V100-SXM2-32GB, 43 %, 27 %, 32768 MiB, 1736 MiB, 30759 MiB, 76.21 W, 53
2026/06/18 12:14:20.167, 0, Tesla V100-SXM2-32GB, 51 %, 36 %, 32768 MiB, 1736 MiB, 30759 MiB, 217.90 W, 54
2026/06/18 12:14:21.168, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 249.24 W, 55
2026/06/18 12:14:22.170, 0, Tesla V100-SXM2-32GB, 44 %, 32 %, 32768 MiB, 1736 MiB, 30759 MiB, 246.52 W, 55
2026/06/18 12:14:23.171, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 244.59 W, 55
2026/06/18 12:14:24.173, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 256.10 W, 56
2026/06/18 12:14:25.175, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 260.11 W, 56
2026/06/18 12:14:26.176, 0, Tesla V100-SXM2-32GB, 85 %, 60 %, 32768 MiB, 1736 MiB, 30759 MiB, 170.27 W, 55
2026/06/18 12:14:27.178, 0, Tesla V100-SXM2-32GB, 77 %, 54 %, 32768 MiB, 1736 MiB, 30759 MiB, 220.29 W, 55
2026/06/18 12:14:28.179, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 234.37 W, 56
2026/06/18 12:14:29.181, 0, Tesla V100-SXM2-32GB, 91 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 258.49 W, 56
2026/06/18 12:14:30.184, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 258.97 W, 56
2026/06/18 12:14:31.186, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 237.24 W, 55
2026/06/18 12:14:32.188, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 258.32 W, 56
2026/06/18 12:14:33.189, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 246.51 W, 56
2026/06/18 12:14:34.192, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 220.15 W, 56
2026/06/18 12:14:35.194, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 223.83 W, 56
2026/06/18 12:14:36.196, 0, Tesla V100-SXM2-32GB, 40 %, 25 %, 32768 MiB, 1736 MiB, 30759 MiB, 86.38 W, 54
2026/06/18 12:14:37.198, 0, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 1736 MiB, 30759 MiB, 71.63 W, 51
2026/06/18 12:14:38.200, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 226.05 W, 56
2026/06/18 12:14:39.202, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 244.44 W, 56
2026/06/18 12:14:40.204, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 255.79 W, 56
2026/06/18 12:14:41.206, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 248.43 W, 56
2026/06/18 12:14:42.207, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 203.64 W, 57
2026/06/18 12:14:43.209, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 227.97 W, 57
2026/06/18 12:14:44.211, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 238.52 W, 57
2026/06/18 12:14:45.212, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 230.37 W, 57
2026/06/18 12:14:46.214, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 251.78 W, 57
2026/06/18 12:14:47.215, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 248.91 W, 57
2026/06/18 12:14:48.217, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 222.03 W, 57
2026/06/18 12:14:49.218, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 231.96 W, 57
2026/06/18 12:14:50.220, 0, Tesla V100-SXM2-32GB, 25 %, 19 %, 32768 MiB, 1736 MiB, 30759 MiB, 72.26 W, 54
2026/06/18 12:14:51.221, 0, Tesla V100-SXM2-32GB, 89 %, 64 %, 32768 MiB, 1736 MiB, 30759 MiB, 216.31 W, 57
2026/06/18 12:14:52.223, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 224.76 W, 57
2026/06/18 12:14:53.224, 0, Tesla V100-SXM2-32GB, 40 %, 23 %, 32768 MiB, 1736 MiB, 30759 MiB, 72.60 W, 54
2026/06/18 12:14:54.225, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 232.29 W, 56
2026/06/18 12:14:55.227, 0, Tesla V100-SXM2-32GB, 40 %, 28 %, 32768 MiB, 1736 MiB, 30759 MiB, 201.08 W, 55
2026/06/18 12:14:56.228, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 248.28 W, 57
2026/06/18 12:14:57.231, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 229.89 W, 57
2026/06/18 12:14:58.232, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 254.01 W, 58
