job_id,experiment_name,model_name,epoch,step,batch_size,num_workers,cpus_per_task,loss,top1,top5,data_time_sec,compute_time_sec,step_time_sec,samples_per_sec,torch_mem_allocated_mb,torch_mem_reserved_mb,torch_max_mem_allocated_mb,torch_max_mem_reserved_mb
1151,resnet101_bs64_workers4_cpus4,resnet101,1,71,64,4,4,4.681103,3.125,6.25,0.000346,0.108031,0.108377,590.5298,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,72,64,4,4,4.712642,1.5625,6.25,0.000313,0.107973,0.108286,591.0269,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,73,64,4,4,4.618417,4.6875,12.5,0.000647,0.107852,0.108499,589.8665,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,74,64,4,4,4.569382,1.5625,3.125,0.000275,0.10791,0.108184,591.582,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,75,64,4,4,4.555399,1.5625,6.25,0.000201,0.108178,0.108379,590.5203,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,76,64,4,4,4.714182,0.0,6.25,0.000177,0.108029,0.108206,591.4658,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,77,64,4,4,4.514009,1.5625,6.25,0.000299,0.107944,0.108244,591.2588,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,78,64,4,4,4.638043,3.125,12.5,0.000182,0.107955,0.108137,591.8439,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,79,64,4,4,4.530651,1.5625,9.375,0.000274,0.107931,0.108205,591.4717,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,80,64,4,4,4.546585,1.5625,6.25,0.000164,0.108094,0.108258,591.1799,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,81,64,4,4,4.752646,0.0,0.0,0.000303,0.107907,0.10821,591.443,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,82,64,4,4,4.570926,3.125,10.9375,0.00026,0.108371,0.108632,589.1472,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,83,64,4,4,4.531901,3.125,10.9375,0.000249,0.108212,0.108461,590.0717,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,84,64,4,4,4.655156,0.0,1.5625,0.000264,0.107864,0.108128,591.8923,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,85,64,4,4,4.642075,1.5625,6.25,0.000317,0.108166,0.108483,589.9529,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,86,64,4,4,4.619845,1.5625,6.25,0.000295,0.107817,0.108113,591.9751,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,87,64,4,4,4.62868,1.5625,6.25,0.000261,0.107983,0.108244,591.2551,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,88,64,4,4,4.682529,1.5625,4.6875,0.000266,0.108066,0.108332,590.7742,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,89,64,4,4,4.675448,1.5625,6.25,0.000293,0.107985,0.108278,591.0706,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,90,64,4,4,4.621591,1.5625,3.125,0.000605,0.108035,0.10864,589.103,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,91,64,4,4,4.556667,3.125,4.6875,0.000319,0.108009,0.108328,590.7993,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,92,64,4,4,4.51889,3.125,10.9375,0.000283,0.107743,0.108026,592.451,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,93,64,4,4,4.57604,3.125,4.6875,0.000305,0.108018,0.108323,590.8253,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,94,64,4,4,4.653051,1.5625,1.5625,0.000261,0.107841,0.108102,592.0331,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,95,64,4,4,4.641898,0.0,4.6875,0.000279,0.108161,0.10844,590.1869,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,96,64,4,4,4.57128,0.0,7.8125,0.000267,0.107833,0.1081,592.0437,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,97,64,4,4,4.696149,0.0,0.0,0.000305,0.107916,0.108221,591.3839,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,98,64,4,4,4.648658,0.0,1.5625,0.000241,0.108109,0.10835,590.6779,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,99,64,4,4,4.636755,0.0,4.6875,0.00029,0.107817,0.108108,592.0027,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,100,64,4,4,4.676325,0.0,4.6875,0.000274,0.107993,0.108267,591.1312,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,101,64,4,4,4.613266,0.0,3.125,0.000277,0.108013,0.10829,591.0045,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,102,64,4,4,4.573711,0.0,4.6875,0.000254,0.107729,0.107983,592.6877,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,103,64,4,4,4.623124,1.5625,4.6875,0.000284,0.107949,0.108233,591.3153,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,104,64,4,4,4.5297,3.125,10.9375,0.000253,0.108287,0.108539,589.6488,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,105,64,4,4,4.594151,0.0,3.125,0.000327,0.108069,0.108396,590.4291,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,106,64,4,4,4.644339,3.125,9.375,0.000233,0.107962,0.108194,591.5284,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,107,64,4,4,4.611759,1.5625,6.25,0.000239,0.107857,0.108095,592.0694,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,108,64,4,4,4.629279,0.0,4.6875,0.000233,0.107951,0.108184,591.5859,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,109,64,4,4,4.615361,0.0,1.5625,0.000477,0.108025,0.108502,589.8506,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,110,64,4,4,4.573079,0.0,7.8125,0.000175,0.107954,0.108129,591.883,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,111,64,4,4,4.614991,1.5625,3.125,0.000201,0.108098,0.1083,590.9523,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,112,64,4,4,4.653471,1.5625,9.375,0.000178,0.108282,0.108459,590.0833,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,113,64,4,4,4.585786,1.5625,7.8125,0.000304,0.107751,0.108055,592.2903,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,114,64,4,4,4.591605,4.6875,12.5,0.000254,0.107768,0.108022,592.4725,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,115,64,4,4,4.583117,0.0,1.5625,0.000273,0.107962,0.108235,591.3049,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,116,64,4,4,4.570135,3.125,4.6875,0.000279,0.107865,0.108144,591.8034,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,117,64,4,4,4.548369,6.25,6.25,0.000312,0.108149,0.108461,590.0752,347.9941,3056.0,2780.9321,3056.0
