timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB], power.draw [W], temperature.gpu
2026/06/18 12:14:58.211, 0, Tesla V100-SXM2-32GB, 95 %, 64 %, 32768 MiB, 4842 MiB, 27653 MiB, 275.68 W, 62
2026/06/18 12:14:59.213, 0, Tesla V100-SXM2-32GB, 95 %, 63 %, 32768 MiB, 4842 MiB, 27653 MiB, 271.96 W, 62
2026/06/18 12:15:00.215, 0, Tesla V100-SXM2-32GB, 95 %, 64 %, 32768 MiB, 4842 MiB, 27653 MiB, 277.80 W, 62
2026/06/18 12:15:01.217, 0, Tesla V100-SXM2-32GB, 97 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 277.80 W, 62
2026/06/18 12:15:02.219, 0, Tesla V100-SXM2-32GB, 97 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 276.77 W, 62
2026/06/18 12:15:03.220, 0, Tesla V100-SXM2-32GB, 97 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 267.24 W, 63
2026/06/18 12:15:04.223, 0, Tesla V100-SXM2-32GB, 97 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 276.29 W, 63
2026/06/18 12:15:05.225, 0, Tesla V100-SXM2-32GB, 97 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 270.76 W, 63
2026/06/18 12:15:06.226, 0, Tesla V100-SXM2-32GB, 97 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 263.08 W, 63
2026/06/18 12:15:07.228, 0, Tesla V100-SXM2-32GB, 97 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 256.90 W, 63
2026/06/18 12:15:08.229, 0, Tesla V100-SXM2-32GB, 97 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 259.80 W, 63
2026/06/18 12:15:09.231, 0, Tesla V100-SXM2-32GB, 97 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 259.32 W, 64
2026/06/18 12:15:10.232, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 279.15 W, 64
2026/06/18 12:15:11.234, 0, Tesla V100-SXM2-32GB, 97 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 275.23 W, 64
2026/06/18 12:15:12.235, 0, Tesla V100-SXM2-32GB, 97 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 278.76 W, 64
2026/06/18 12:15:13.237, 0, Tesla V100-SXM2-32GB, 97 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 278.28 W, 64
2026/06/18 12:15:14.238, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 276.95 W, 64
2026/06/18 12:15:15.240, 0, Tesla V100-SXM2-32GB, 96 %, 60 %, 32768 MiB, 4842 MiB, 27653 MiB, 283.62 W, 64
2026/06/18 12:15:16.241, 0, Tesla V100-SXM2-32GB, 97 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 284.76 W, 64
2026/06/18 12:15:17.243, 0, Tesla V100-SXM2-32GB, 99 %, 62 %, 32768 MiB, 4842 MiB, 27653 MiB, 275.82 W, 64
2026/06/18 12:15:18.244, 0, Tesla V100-SXM2-32GB, 99 %, 63 %, 32768 MiB, 4842 MiB, 27653 MiB, 272.08 W, 64
2026/06/18 12:15:19.246, 0, Tesla V100-SXM2-32GB, 8 %, 0 %, 32768 MiB, 4842 MiB, 27653 MiB, 77.76 W, 58
2026/06/18 12:15:20.247, 0, Tesla V100-SXM2-32GB, 95 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 245.87 W, 62
2026/06/18 12:15:21.249, 0, Tesla V100-SXM2-32GB, 96 %, 68 %, 32768 MiB, 4842 MiB, 27653 MiB, 244.90 W, 63
2026/06/18 12:15:22.250, 0, Tesla V100-SXM2-32GB, 87 %, 60 %, 32768 MiB, 4842 MiB, 27653 MiB, 206.18 W, 64
2026/06/18 12:15:23.252, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 274.54 W, 64
2026/06/18 12:15:24.253, 0, Tesla V100-SXM2-32GB, 96 %, 60 %, 32768 MiB, 4842 MiB, 27653 MiB, 297.12 W, 64
2026/06/18 12:15:25.255, 0, Tesla V100-SXM2-32GB, 96 %, 60 %, 32768 MiB, 4842 MiB, 27653 MiB, 275.38 W, 64
2026/06/18 12:15:26.256, 0, Tesla V100-SXM2-32GB, 58 %, 36 %, 32768 MiB, 4842 MiB, 27653 MiB, 278.44 W, 64
2026/06/18 12:15:27.258, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 297.40 W, 64
2026/06/18 12:15:28.259, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 286.78 W, 64
2026/06/18 12:15:29.262, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 278.36 W, 64
2026/06/18 12:15:30.264, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 279.32 W, 64
2026/06/18 12:15:31.265, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 262.11 W, 65
2026/06/18 12:15:32.266, 0, Tesla V100-SXM2-32GB, 96 %, 61 %, 32768 MiB, 4842 MiB, 27653 MiB, 265.33 W, 65
2026/06/18 12:15:33.268, 0, Tesla V100-SXM2-32GB, 97 %, 63 %, 32768 MiB, 4842 MiB, 27653 MiB, 254.80 W, 65
2026/06/18 12:15:34.269, 0, Tesla V100-SXM2-32GB, 97 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 254.94 W, 65
2026/06/18 12:15:35.271, 0, Tesla V100-SXM2-32GB, 97 %, 64 %, 32768 MiB, 4842 MiB, 27653 MiB, 230.55 W, 65
2026/06/18 12:15:36.272, 0, Tesla V100-SXM2-32GB, 97 %, 64 %, 32768 MiB, 4842 MiB, 27653 MiB, 215.69 W, 65
2026/06/18 12:15:37.274, 0, Tesla V100-SXM2-32GB, 96 %, 62 %, 32768 MiB, 4842 MiB, 27653 MiB, 260.85 W, 65
2026/06/18 12:15:38.275, 0, Tesla V100-SXM2-32GB, 96 %, 62 %, 32768 MiB, 4842 MiB, 27653 MiB, 258.15 W, 66
2026/06/18 12:15:39.277, 0, Tesla V100-SXM2-32GB, 96 %, 62 %, 32768 MiB, 4842 MiB, 27653 MiB, 262.23 W, 66
2026/06/18 12:15:40.278, 0, Tesla V100-SXM2-32GB, 96 %, 61 %, 32768 MiB, 4842 MiB, 27653 MiB, 281.04 W, 66
2026/06/18 12:15:41.280, 0, Tesla V100-SXM2-32GB, 96 %, 61 %, 32768 MiB, 4842 MiB, 27653 MiB, 272.08 W, 66
2026/06/18 12:15:42.281, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 285.44 W, 66
2026/06/18 12:15:43.283, 0, Tesla V100-SXM2-32GB, 96 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 252.07 W, 66
2026/06/18 12:15:44.284, 0, Tesla V100-SXM2-32GB, 95 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 240.76 W, 65
2026/06/18 12:15:45.286, 0, Tesla V100-SXM2-32GB, 96 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 229.60 W, 66
2026/06/18 12:15:46.287, 0, Tesla V100-SXM2-32GB, 96 %, 61 %, 32768 MiB, 4842 MiB, 27653 MiB, 231.34 W, 66
2026/06/18 12:15:47.289, 0, Tesla V100-SXM2-32GB, 96 %, 61 %, 32768 MiB, 4842 MiB, 27653 MiB, 239.96 W, 66
2026/06/18 12:15:48.290, 0, Tesla V100-SXM2-32GB, 97 %, 60 %, 32768 MiB, 4842 MiB, 27653 MiB, 263.54 W, 66
2026/06/18 12:15:49.292, 0, Tesla V100-SXM2-32GB, 95 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 286.49 W, 66
2026/06/18 12:15:50.293, 0, Tesla V100-SXM2-32GB, 41 %, 28 %, 32768 MiB, 4842 MiB, 27653 MiB, 238.68 W, 65
2026/06/18 12:15:51.295, 0, Tesla V100-SXM2-32GB, 97 %, 63 %, 32768 MiB, 4842 MiB, 27653 MiB, 232.31 W, 66
2026/06/18 12:15:52.296, 0, Tesla V100-SXM2-32GB, 97 %, 62 %, 32768 MiB, 4842 MiB, 27653 MiB, 216.36 W, 66
2026/06/18 12:15:53.298, 0, Tesla V100-SXM2-32GB, 97 %, 62 %, 32768 MiB, 4842 MiB, 27653 MiB, 252.04 W, 66
2026/06/18 12:15:54.301, 0, Tesla V100-SXM2-32GB, 96 %, 62 %, 32768 MiB, 4842 MiB, 27653 MiB, 259.20 W, 67
2026/06/18 12:15:55.303, 0, Tesla V100-SXM2-32GB, 97 %, 61 %, 32768 MiB, 4842 MiB, 27653 MiB, 266.83 W, 67
2026/06/18 12:15:56.306, 0, Tesla V100-SXM2-32GB, 97 %, 60 %, 32768 MiB, 4842 MiB, 27653 MiB, 262.84 W, 66
2026/06/18 12:15:57.308, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 290.01 W, 67
2026/06/18 12:15:58.310, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 282.96 W, 67
2026/06/18 12:15:59.312, 0, Tesla V100-SXM2-32GB, 96 %, 63 %, 32768 MiB, 4842 MiB, 27653 MiB, 288.28 W, 66
2026/06/18 12:16:00.314, 0, Tesla V100-SXM2-32GB, 95 %, 64 %, 32768 MiB, 4842 MiB, 27653 MiB, 284.48 W, 66
2026/06/18 12:16:01.316, 0, Tesla V100-SXM2-32GB, 95 %, 64 %, 32768 MiB, 4842 MiB, 27653 MiB, 296.09 W, 66
2026/06/18 12:16:02.318, 0, Tesla V100-SXM2-32GB, 95 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 282.77 W, 66
2026/06/18 12:16:03.320, 0, Tesla V100-SXM2-32GB, 96 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 274.02 W, 66
2026/06/18 12:16:04.323, 0, Tesla V100-SXM2-32GB, 96 %, 68 %, 32768 MiB, 4842 MiB, 27653 MiB, 274.28 W, 66
2026/06/18 12:16:05.325, 0, Tesla V100-SXM2-32GB, 99 %, 62 %, 32768 MiB, 4842 MiB, 27653 MiB, 261.18 W, 66
2026/06/18 12:16:06.327, 0, Tesla V100-SXM2-32GB, 99 %, 63 %, 32768 MiB, 4842 MiB, 27653 MiB, 280.77 W, 67
2026/06/18 12:16:07.329, 0, Tesla V100-SXM2-32GB, 4 %, 0 %, 32768 MiB, 4842 MiB, 27653 MiB, 83.05 W, 61
2026/06/18 12:16:08.331, 0, Tesla V100-SXM2-32GB, 96 %, 60 %, 32768 MiB, 4842 MiB, 27653 MiB, 279.32 W, 65
2026/06/18 12:16:09.333, 0, Tesla V100-SXM2-32GB, 96 %, 60 %, 32768 MiB, 4842 MiB, 27653 MiB, 283.53 W, 66
2026/06/18 12:16:10.335, 0, Tesla V100-SXM2-32GB, 96 %, 61 %, 32768 MiB, 4842 MiB, 27653 MiB, 289.34 W, 66
2026/06/18 12:16:11.336, 0, Tesla V100-SXM2-32GB, 97 %, 60 %, 32768 MiB, 4842 MiB, 27653 MiB, 295.85 W, 66
2026/06/18 12:16:12.339, 0, Tesla V100-SXM2-32GB, 97 %, 61 %, 32768 MiB, 4842 MiB, 27653 MiB, 286.38 W, 66
2026/06/18 12:16:13.341, 0, Tesla V100-SXM2-32GB, 97 %, 61 %, 32768 MiB, 4842 MiB, 27653 MiB, 266.35 W, 66
2026/06/18 12:16:14.342, 0, Tesla V100-SXM2-32GB, 97 %, 63 %, 32768 MiB, 4842 MiB, 27653 MiB, 277.91 W, 66
2026/06/18 12:16:15.345, 0, Tesla V100-SXM2-32GB, 83 %, 57 %, 32768 MiB, 4842 MiB, 27653 MiB, 147.87 W, 66
2026/06/18 12:16:16.347, 0, Tesla V100-SXM2-32GB, 97 %, 60 %, 32768 MiB, 4842 MiB, 27653 MiB, 273.47 W, 66
2026/06/18 12:16:17.348, 0, Tesla V100-SXM2-32GB, 96 %, 60 %, 32768 MiB, 4842 MiB, 27653 MiB, 271.08 W, 67
2026/06/18 12:16:18.350, 0, Tesla V100-SXM2-32GB, 44 %, 29 %, 32768 MiB, 4842 MiB, 27653 MiB, 278.33 W, 66
2026/06/18 12:16:19.351, 0, Tesla V100-SXM2-32GB, 97 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 287.92 W, 67
2026/06/18 12:16:20.353, 0, Tesla V100-SXM2-32GB, 97 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 276.64 W, 67
2026/06/18 12:16:21.354, 0, Tesla V100-SXM2-32GB, 97 %, 64 %, 32768 MiB, 4842 MiB, 27653 MiB, 275.09 W, 67
2026/06/18 12:16:22.356, 0, Tesla V100-SXM2-32GB, 97 %, 63 %, 32768 MiB, 4842 MiB, 27653 MiB, 271.19 W, 67
2026/06/18 12:16:23.357, 0, Tesla V100-SXM2-32GB, 97 %, 63 %, 32768 MiB, 4842 MiB, 27653 MiB, 284.00 W, 67
2026/06/18 12:16:24.359, 0, Tesla V100-SXM2-32GB, 96 %, 62 %, 32768 MiB, 4842 MiB, 27653 MiB, 279.69 W, 67
2026/06/18 12:16:25.360, 0, Tesla V100-SXM2-32GB, 92 %, 57 %, 32768 MiB, 4842 MiB, 27653 MiB, 108.36 W, 66
2026/06/18 12:16:26.361, 0, Tesla V100-SXM2-32GB, 88 %, 55 %, 32768 MiB, 4842 MiB, 27653 MiB, 154.03 W, 65
2026/06/18 12:16:27.363, 0, Tesla V100-SXM2-32GB, 96 %, 62 %, 32768 MiB, 4842 MiB, 27653 MiB, 232.45 W, 66
2026/06/18 12:16:28.365, 0, Tesla V100-SXM2-32GB, 97 %, 63 %, 32768 MiB, 4842 MiB, 27653 MiB, 220.62 W, 67
2026/06/18 12:16:29.366, 0, Tesla V100-SXM2-32GB, 97 %, 64 %, 32768 MiB, 4842 MiB, 27653 MiB, 245.70 W, 67
2026/06/18 12:16:30.367, 0, Tesla V100-SXM2-32GB, 95 %, 64 %, 32768 MiB, 4842 MiB, 27653 MiB, 254.32 W, 67
2026/06/18 12:16:31.369, 0, Tesla V100-SXM2-32GB, 96 %, 65 %, 32768 MiB, 4842 MiB, 27653 MiB, 264.98 W, 67
2026/06/18 12:16:32.370, 0, Tesla V100-SXM2-32GB, 96 %, 65 %, 32768 MiB, 4842 MiB, 27653 MiB, 261.02 W, 68
2026/06/18 12:16:33.372, 0, Tesla V100-SXM2-32GB, 96 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 274.06 W, 67
2026/06/18 12:16:34.374, 0, Tesla V100-SXM2-32GB, 96 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 285.53 W, 68
2026/06/18 12:16:35.376, 0, Tesla V100-SXM2-32GB, 96 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 281.23 W, 67
2026/06/18 12:16:36.377, 0, Tesla V100-SXM2-32GB, 96 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 282.95 W, 68
2026/06/18 12:16:37.379, 0, Tesla V100-SXM2-32GB, 96 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 287.06 W, 67
2026/06/18 12:16:38.382, 0, Tesla V100-SXM2-32GB, 96 %, 68 %, 32768 MiB, 4842 MiB, 27653 MiB, 298.60 W, 68
2026/06/18 12:16:39.384, 0, Tesla V100-SXM2-32GB, 96 %, 65 %, 32768 MiB, 4842 MiB, 27653 MiB, 286.01 W, 67
2026/06/18 12:16:40.385, 0, Tesla V100-SXM2-32GB, 96 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 263.31 W, 67
2026/06/18 12:16:41.387, 0, Tesla V100-SXM2-32GB, 96 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 280.48 W, 67
2026/06/18 12:16:42.388, 0, Tesla V100-SXM2-32GB, 96 %, 68 %, 32768 MiB, 4842 MiB, 27653 MiB, 283.82 W, 67
2026/06/18 12:16:43.391, 0, Tesla V100-SXM2-32GB, 96 %, 68 %, 32768 MiB, 4842 MiB, 27653 MiB, 270.46 W, 67
2026/06/18 12:16:44.395, 0, Tesla V100-SXM2-32GB, 96 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 258.55 W, 67
2026/06/18 12:16:45.396, 0, Tesla V100-SXM2-32GB, 96 %, 68 %, 32768 MiB, 4842 MiB, 27653 MiB, 275.71 W, 67
2026/06/18 12:16:46.398, 0, Tesla V100-SXM2-32GB, 44 %, 33 %, 32768 MiB, 4842 MiB, 27653 MiB, 287.54 W, 67
2026/06/18 12:16:47.400, 0, Tesla V100-SXM2-32GB, 96 %, 68 %, 32768 MiB, 4842 MiB, 27653 MiB, 260.37 W, 67
2026/06/18 12:16:48.402, 0, Tesla V100-SXM2-32GB, 96 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 262.81 W, 67
2026/06/18 12:16:49.404, 0, Tesla V100-SXM2-32GB, 96 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 256.92 W, 67
2026/06/18 12:16:50.406, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 276.37 W, 67
2026/06/18 12:16:51.409, 0, Tesla V100-SXM2-32GB, 96 %, 60 %, 32768 MiB, 4842 MiB, 27653 MiB, 288.58 W, 68
2026/06/18 12:16:52.410, 0, Tesla V100-SXM2-32GB, 96 %, 60 %, 32768 MiB, 4842 MiB, 27653 MiB, 284.01 W, 67
2026/06/18 12:16:53.413, 0, Tesla V100-SXM2-32GB, 97 %, 61 %, 32768 MiB, 4842 MiB, 27653 MiB, 273.99 W, 68
2026/06/18 12:16:54.415, 0, Tesla V100-SXM2-32GB, 99 %, 61 %, 32768 MiB, 4842 MiB, 27653 MiB, 271.89 W, 68
2026/06/18 12:16:55.417, 0, Tesla V100-SXM2-32GB, 3 %, 0 %, 32768 MiB, 4842 MiB, 27653 MiB, 84.34 W, 62
2026/06/18 12:16:56.419, 0, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 4842 MiB, 27653 MiB, 83.55 W, 61
2026/06/18 12:16:57.421, 0, Tesla V100-SXM2-32GB, 94 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 232.45 W, 66
2026/06/18 12:16:58.423, 0, Tesla V100-SXM2-32GB, 95 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 220.66 W, 67
2026/06/18 12:16:59.425, 0, Tesla V100-SXM2-32GB, 94 %, 65 %, 32768 MiB, 4842 MiB, 27653 MiB, 248.87 W, 67
2026/06/18 12:17:00.428, 0, Tesla V100-SXM2-32GB, 97 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 265.40 W, 67
2026/06/18 12:17:01.430, 0, Tesla V100-SXM2-32GB, 97 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 275.89 W, 67
2026/06/18 12:17:02.432, 0, Tesla V100-SXM2-32GB, 95 %, 64 %, 32768 MiB, 4842 MiB, 27653 MiB, 285.25 W, 67
2026/06/18 12:17:03.435, 0, Tesla V100-SXM2-32GB, 97 %, 63 %, 32768 MiB, 4842 MiB, 27653 MiB, 261.88 W, 67
2026/06/18 12:17:04.438, 0, Tesla V100-SXM2-32GB, 96 %, 63 %, 32768 MiB, 4842 MiB, 27653 MiB, 273.80 W, 67
2026/06/18 12:17:05.440, 0, Tesla V100-SXM2-32GB, 96 %, 62 %, 32768 MiB, 4842 MiB, 27653 MiB, 280.39 W, 68
2026/06/18 12:17:06.441, 0, Tesla V100-SXM2-32GB, 96 %, 60 %, 32768 MiB, 4842 MiB, 27653 MiB, 280.36 W, 67
2026/06/18 12:17:07.443, 0, Tesla V100-SXM2-32GB, 95 %, 60 %, 32768 MiB, 4842 MiB, 27653 MiB, 265.93 W, 67
2026/06/18 12:17:08.444, 0, Tesla V100-SXM2-32GB, 96 %, 62 %, 32768 MiB, 4842 MiB, 27653 MiB, 257.80 W, 67
2026/06/18 12:17:09.445, 0, Tesla V100-SXM2-32GB, 95 %, 63 %, 32768 MiB, 4842 MiB, 27653 MiB, 220.04 W, 67
2026/06/18 12:17:10.447, 0, Tesla V100-SXM2-32GB, 95 %, 65 %, 32768 MiB, 4842 MiB, 27653 MiB, 252.52 W, 68
2026/06/18 12:17:11.448, 0, Tesla V100-SXM2-32GB, 95 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 251.42 W, 68
2026/06/18 12:17:12.450, 0, Tesla V100-SXM2-32GB, 95 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 279.05 W, 68
2026/06/18 12:17:13.451, 0, Tesla V100-SXM2-32GB, 96 %, 68 %, 32768 MiB, 4842 MiB, 27653 MiB, 291.44 W, 68
2026/06/18 12:17:14.453, 0, Tesla V100-SXM2-32GB, 85 %, 58 %, 32768 MiB, 4842 MiB, 27653 MiB, 86.75 W, 65
2026/06/18 12:17:15.454, 0, Tesla V100-SXM2-32GB, 95 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 275.86 W, 68
2026/06/18 12:17:16.456, 0, Tesla V100-SXM2-32GB, 95 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 270.23 W, 68
2026/06/18 12:17:17.458, 0, Tesla V100-SXM2-32GB, 95 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 293.66 W, 68
2026/06/18 12:17:18.460, 0, Tesla V100-SXM2-32GB, 94 %, 65 %, 32768 MiB, 4842 MiB, 27653 MiB, 278.84 W, 68
2026/06/18 12:17:19.462, 0, Tesla V100-SXM2-32GB, 97 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 287.06 W, 68
2026/06/18 12:17:20.464, 0, Tesla V100-SXM2-32GB, 97 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 284.77 W, 68
2026/06/18 12:17:21.466, 0, Tesla V100-SXM2-32GB, 97 %, 64 %, 32768 MiB, 4842 MiB, 27653 MiB, 281.62 W, 68
2026/06/18 12:17:22.468, 0, Tesla V100-SXM2-32GB, 97 %, 65 %, 32768 MiB, 4842 MiB, 27653 MiB, 285.15 W, 68
2026/06/18 12:17:23.470, 0, Tesla V100-SXM2-32GB, 97 %, 64 %, 32768 MiB, 4842 MiB, 27653 MiB, 274.17 W, 68
2026/06/18 12:17:24.472, 0, Tesla V100-SXM2-32GB, 97 %, 63 %, 32768 MiB, 4842 MiB, 27653 MiB, 275.60 W, 68
2026/06/18 12:17:25.474, 0, Tesla V100-SXM2-32GB, 97 %, 62 %, 32768 MiB, 4842 MiB, 27653 MiB, 265.22 W, 68
2026/06/18 12:17:26.477, 0, Tesla V100-SXM2-32GB, 96 %, 61 %, 32768 MiB, 4842 MiB, 27653 MiB, 252.35 W, 68
2026/06/18 12:17:27.479, 0, Tesla V100-SXM2-32GB, 96 %, 60 %, 32768 MiB, 4842 MiB, 27653 MiB, 241.86 W, 69
2026/06/18 12:17:28.481, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 220.66 W, 68
2026/06/18 12:17:29.483, 0, Tesla V100-SXM2-32GB, 95 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 252.35 W, 69
2026/06/18 12:17:30.485, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4842 MiB, 27653 MiB, 270.10 W, 69
2026/06/18 12:17:31.488, 0, Tesla V100-SXM2-32GB, 94 %, 60 %, 32768 MiB, 4842 MiB, 27653 MiB, 289.06 W, 69
2026/06/18 12:17:32.490, 0, Tesla V100-SXM2-32GB, 95 %, 63 %, 32768 MiB, 4842 MiB, 27653 MiB, 284.58 W, 69
2026/06/18 12:17:33.492, 0, Tesla V100-SXM2-32GB, 94 %, 64 %, 32768 MiB, 4842 MiB, 27653 MiB, 271.05 W, 69
2026/06/18 12:17:34.494, 0, Tesla V100-SXM2-32GB, 95 %, 65 %, 32768 MiB, 4842 MiB, 27653 MiB, 279.62 W, 69
2026/06/18 12:17:35.495, 0, Tesla V100-SXM2-32GB, 95 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 287.72 W, 69
2026/06/18 12:17:36.497, 0, Tesla V100-SXM2-32GB, 95 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 299.97 W, 69
2026/06/18 12:17:37.498, 0, Tesla V100-SXM2-32GB, 95 %, 67 %, 32768 MiB, 4842 MiB, 27653 MiB, 278.67 W, 69
2026/06/18 12:17:38.500, 0, Tesla V100-SXM2-32GB, 96 %, 63 %, 32768 MiB, 4842 MiB, 27653 MiB, 287.05 W, 69
2026/06/18 12:17:39.501, 0, Tesla V100-SXM2-32GB, 96 %, 64 %, 32768 MiB, 4842 MiB, 27653 MiB, 279.34 W, 69
2026/06/18 12:17:40.502, 0, Tesla V100-SXM2-32GB, 96 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 291.92 W, 69
2026/06/18 12:17:41.504, 0, Tesla V100-SXM2-32GB, 63 %, 41 %, 32768 MiB, 4842 MiB, 27653 MiB, 272.46 W, 68
2026/06/18 12:17:42.505, 0, Tesla V100-SXM2-32GB, 98 %, 61 %, 32768 MiB, 4842 MiB, 27653 MiB, 276.53 W, 69
2026/06/18 12:17:43.507, 0, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 4842 MiB, 27653 MiB, 81.25 W, 63
2026/06/18 12:17:44.508, 0, Tesla V100-SXM2-32GB, 39 %, 23 %, 32768 MiB, 4842 MiB, 27653 MiB, 258.80 W, 66
2026/06/18 12:17:45.510, 0, Tesla V100-SXM2-32GB, 97 %, 60 %, 32768 MiB, 4842 MiB, 27653 MiB, 265.75 W, 68
2026/06/18 12:17:46.511, 0, Tesla V100-SXM2-32GB, 97 %, 63 %, 32768 MiB, 4842 MiB, 27653 MiB, 281.72 W, 68
2026/06/18 12:17:47.513, 0, Tesla V100-SXM2-32GB, 97 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 234.54 W, 68
2026/06/18 12:17:48.550, 0, Tesla V100-SXM2-32GB, 97 %, 66 %, 32768 MiB, 4842 MiB, 27653 MiB, 249.18 W, 68
2026/06/18 12:17:49.553, 0, Tesla V100-SXM2-32GB, 87 %, 58 %, 32768 MiB, 4842 MiB, 27653 MiB, 287.74 W, 68
2026/06/18 12:17:50.554, 0, Tesla V100-SXM2-32GB, 97 %, 62 %, 32768 MiB, 4842 MiB, 27653 MiB, 287.07 W, 68
2026/06/18 12:17:51.556, 0, Tesla V100-SXM2-32GB, 96 %, 64 %, 32768 MiB, 4842 MiB, 27653 MiB, 266.89 W, 68
2026/06/18 12:17:52.557, 0, Tesla V100-SXM2-32GB, 96 %, 63 %, 32768 MiB, 4842 MiB, 27653 MiB, 249.03 W, 68
2026/06/18 12:17:53.559, 0, Tesla V100-SXM2-32GB, 96 %, 64 %, 32768 MiB, 4842 MiB, 27653 MiB, 249.99 W, 68
2026/06/18 12:17:54.561, 0, Tesla V100-SXM2-32GB, 96 %, 65 %, 32768 MiB, 4842 MiB, 27653 MiB, 239.96 W, 68
2026/06/18 12:17:55.562, 0, Tesla V100-SXM2-32GB, 95 %, 65 %, 32768 MiB, 4842 MiB, 27653 MiB, 243.14 W, 68
